           wave         flux     flux_err    norm_flux   model_flux   model_flux_err      res_flux  
  3668.00000000   0.29264300   0.02392960   0.26188791   0.27549853       0.00053101    0.01714447  
  3669.00000000   0.30141200   0.02387440   0.26166600   0.27525950       0.00052735    0.02615250  
  3670.00000000   0.29707400   0.02331970   0.26144380   0.27502011       0.00052489    0.02205389  
  3671.00000000   0.26292700   0.02294470   0.26122125   0.27478026       0.00051995   -0.01185326  
  3672.00000000   0.25531000   0.02309050   0.26099827   0.27453990       0.00051684   -0.01922990  
  3673.00000000   0.28694200   0.02308460   0.26077486   0.27429902       0.00051289    0.01264298  
  3674.00000000   0.30274500   0.02276570   0.26055106   0.27405765       0.00050946    0.02868735  
  3675.00000000   0.28704300   0.02265850   0.26032696   0.27381589       0.00050456    0.01322711  
  3676.00000000   0.28235300   0.02261380   0.26010263   0.27357382       0.00050105    0.00877918  
  3677.00000000   0.27171300   0.02232420   0.25987802   0.27333138       0.00049969   -0.00161838  
  3678.00000000   0.27006800   0.02222510   0.25965298   0.27308841       0.00049713   -0.00302041  
  3679.00000000   0.29014600   0.02227020   0.25942742   0.27284483       0.00049517    0.01730117  
  3680.00000000   0.28795800   0.02234420   0.25920138   0.27260068       0.00049337    0.01535732  
  3681.00000000   0.25387800   0.02198480   0.25897492   0.27235601       0.00049172   -0.01847801  
  3682.00000000   0.27970900   0.02223210   0.25874801   0.27211081       0.00049026    0.00759819  
  3683.00000000   0.26142300   0.02200240   0.25852060   0.27186501       0.00048868   -0.01044201  
  3684.00000000   0.27192300   0.02224220   0.25829268   0.27161861       0.00048670    0.00030439  
  3685.00000000   0.27174400   0.02209090   0.25806437   0.27137173       0.00048474    0.00037227  
  3686.00000000   0.25664300   0.02171320   0.25783584   0.27112453       0.00048025   -0.01448153  
  3687.00000000   0.26848100   0.02164420   0.25760719   0.27087713       0.00046488   -0.00239613  
  3688.00000000   0.27163800   0.02181960   0.25737837   0.27062945       0.00046368    0.00100855  
  3689.00000000   0.28481200   0.02211540   0.25714925   0.27038139       0.00046127    0.01443061  
  3690.00000000   0.27206600   0.02168600   0.25691983   0.27013293       0.00047007    0.00193307  
  3691.00000000   0.27228800   0.02152140   0.25669029   0.26988426       0.00047464    0.00240374  
  3692.00000000   0.26141700   0.02151830   0.25646075   0.26963550       0.00047330   -0.00821850  
  3693.00000000   0.25253900   0.02141510   0.25623112   0.26938655       0.00047213   -0.01684755  
  3694.00000000   0.27379400   0.02128610   0.25600101   0.26913703       0.00047090    0.00465697  
  3695.00000000   0.27419300   0.02148570   0.25576966   0.26888617       0.00047056    0.00530683  
  3696.00000000   0.28112700   0.02165370   0.25553543   0.26863233       0.00047256    0.01249467  
  3697.00000000   0.28152400   0.02148440   0.25529603   0.26837324       0.00047423    0.01315076  
  3698.00000000   0.27234100   0.02114670   0.25505077   0.26810819       0.00046625    0.00423281  
  3699.00000000   0.27708000   0.02129440   0.25480286   0.26784039       0.00045019    0.00923961  
  3700.00000000   0.27224300   0.02136910   0.25455779   0.26757534       0.00044209    0.00466766  
  3701.00000000   0.28358100   0.02127370   0.25431879   0.26731627       0.00044358    0.01626473  
  3702.00000000   0.28830000   0.02091520   0.25408523   0.26706253       0.00044529    0.02123747  
  3703.00000000   0.26895600   0.02068100   0.25385511   0.26681215       0.00044385    0.00214385  
  3704.00000000   0.26907700   0.02080000   0.25362730   0.26656398       0.00044103    0.00251302  
  3705.00000000   0.28272400   0.02068460   0.25340138   0.26631759       0.00043894    0.01640641  
  3706.00000000   0.26417000   0.02041640   0.25317669   0.26607235       0.00043760   -0.00190235  
  3707.00000000   0.26380700   0.02053720   0.25295224   0.26582725       0.00043583   -0.00202025  
