           wave         flux     flux_err    norm_flux   model_flux   model_flux_err      res_flux  
  3938.00000000   0.22675800   0.00758962   0.22900525   0.23292564       0.00103353   -0.00616764  
  3940.00000000   0.22794600   0.00770571   0.22765050   0.23162181       0.00105719   -0.00367581  
  3942.00000000   0.23457300   0.00783636   0.22607507   0.23009761       0.00102299    0.00447539  
  3944.00000000   0.22604400   0.00775445   0.22426069   0.22833477       0.00094682   -0.00229077  
  3946.00000000   0.22331100   0.00770951   0.22218717   0.22631309       0.00089765   -0.00300209  
  3948.00000000   0.22181900   0.00757508   0.21983196   0.22401002       0.00089726   -0.00219102  
  3950.00000000   0.22090200   0.00749673   0.21716920   0.22139968       0.00090886   -0.00049768  
  3952.00000000   0.22011700   0.00742087   0.21416992   0.21845309       0.00089604    0.00166391  
  3954.00000000   0.21132400   0.00726266   0.21080332   0.21513945       0.00076343   -0.00381545  
  3956.00000000   0.20469800   0.00716056   0.20703795   0.21142729       0.00073158   -0.00672929  
  3958.00000000   0.20136100   0.00707411   0.20284276   0.20728558       0.00062319   -0.00592458  
  3960.00000000   0.19935700   0.00697913   0.19819231   0.20268883       0.00085190   -0.00333183  
  3962.00000000   0.19731500   0.00682818   0.19308400   0.19763445       0.00108542   -0.00031945  
  3964.00000000   0.19198200   0.00666008   0.18760174   0.19220632       0.00143397   -0.00022432  
  3966.00000000   0.18458900   0.00647858   0.18212204   0.18678095       0.00136874   -0.00219195  
  3968.00000000   0.18019200   0.00636435   0.17764508   0.18235849       0.00200457   -0.00216649  
  3970.00000000   0.17864700   0.00637916   0.17564909   0.18041715       0.00258453   -0.00177015  
  3972.00000000   0.18408300   0.00658551   0.17693674   0.18175960       0.00198249    0.00232340  
  3974.00000000   0.19326100   0.00681185   0.18077090   0.18564869       0.00138043    0.00761231  
  3976.00000000   0.19588600   0.00691623   0.18567406   0.19060687       0.00135800    0.00527913  
  3978.00000000   0.19289500   0.00693728   0.19060738   0.19559530       0.00129353   -0.00270030  
  3980.00000000   0.19407000   0.00697334   0.19516678   0.20020990       0.00097310   -0.00613990  
  3982.00000000   0.19966100   0.00702252   0.19926238   0.20436076       0.00059928   -0.00469976  
  3984.00000000   0.20558400   0.00703040   0.20290072   0.20805441       0.00051563   -0.00247041  
  3986.00000000   0.21424900   0.00706860   0.20611298   0.21132201       0.00073418    0.00292699  
  3988.00000000   0.21706100   0.00709896   0.20893605   0.21420042       0.00066012    0.00286058  
  3990.00000000   0.21861900   0.00710294   0.21140683   0.21672655       0.00069402    0.00189245  
  3992.00000000   0.21867500   0.00708926   0.21356037   0.21893542       0.00075454   -0.00026042  
  3994.00000000   0.21861100   0.00709259   0.21542940   0.22085974       0.00076822   -0.00224874  
  3996.00000000   0.21934000   0.00709662   0.21704440   0.22252998       0.00062983   -0.00318998  
  3998.00000000   0.22717900   0.00718263   0.21843314   0.22397388       0.00054127    0.00320512  
  4000.00000000   0.22837400   0.00722724   0.21962035   0.22521617       0.00051234    0.00315783  
  4002.00000000   0.22613900   0.00717832   0.22062771   0.22627850       0.00048382   -0.00013950  
  4004.00000000   0.22440000   0.00718434   0.22147447   0.22718012       0.00045768   -0.00278012  
  4006.00000000   0.22886600   0.00732951   0.22217846   0.22793883       0.00052266    0.00092717  
  4008.00000000   0.22710900   0.00739512   0.22275593   0.22857087       0.00058317   -0.00146187  
  4010.00000000   0.22771900   0.00739691   0.22322072   0.22909007       0.00063938   -0.00137107  
  4012.00000000   0.23232200   0.00742712   0.22358467   0.22950823       0.00069145    0.00281377  
  4014.00000000   0.22745800   0.00735496   0.22385817   0.22983574       0.00073964   -0.00237774  
  4016.00000000   0.22579800   0.00735381   0.22405007   0.23008144       0.00059673   -0.00428344  
  4018.00000000   0.22935700   0.00738997   0.22416805   0.23025299       0.00045491   -0.00089599  
  4020.00000000   0.22682800   0.00739349   0.22421891   0.23035715       0.00051178   -0.00352915  
  4022.00000000   0.22620400   0.00736877   0.22420794   0.23039922       0.00056962   -0.00419522  
  4024.00000000   0.23311000   0.00736756   0.22413933   0.23038335       0.00055628    0.00272665  
  4026.00000000   0.23625900   0.00730358   0.22401713   0.23031359       0.00058856    0.00594541  
  4028.00000000   0.22146600   0.00713370   0.22384506   0.23019361       0.00056520   -0.00872761  
  4030.00000000   0.22493100   0.00713923   0.22362579   0.23002609       0.00053190   -0.00509509  
  4032.00000000   0.23122500   0.00714586   0.22336105   0.22981271       0.00059975    0.00141229  
  4034.00000000   0.23063200   0.00713239   0.22305185   0.22955449       0.00064782    0.00107751  
  4036.00000000   0.23039300   0.00716335   0.22269887   0.22925206       0.00067276    0.00114094  
  4038.00000000   0.22897400   0.00719562   0.22230246   0.22890575       0.00067390    0.00006825  
  4040.00000000   0.23020900   0.00738723   0.22186212   0.22851505       0.00065101    0.00169395  
  4042.00000000   0.22497500   0.00776548   0.22137636   0.22807844       0.00060441   -0.00310344  
  4044.00000000   0.21961300   0.00820353   0.22084349   0.22759421       0.00053385   -0.00798121  
  4046.00000000   0.22326700   0.00842320   0.22026169   0.22706053       0.00051136   -0.00379353  
  4048.00000000   0.22662400   0.00821629   0.21962834   0.22647473       0.00050082    0.00014927  
