   OBJECT-NAME              FILTER    FITS-FILE               EXPTIME      BCKGRMS           X            Y           FMAG         ERRMAG           SKY          MJD   
                  GD-153    F275W    icmd62s8q_flc.fits      1.5000        4.6481         287.2162     285.2791      18.2011       0.0041          2.381     57164.0391
                  GD-153    F275W    icmd62s9q_flc.fits      1.5000        4.4668         287.2390     285.3052      18.2123       0.0041          1.936     57164.0398
                  GD-153    F275W    icmd62saq_flc.fits      1.5000        4.6830         287.2520     285.2796      18.2054       0.0041          2.662     57164.0406
                  GD-153    F336W    icmd62scq_flc.fits      1.5000        4.5790         287.1162     285.9162      18.0046       0.0037          2.535     57164.0416
                  GD-153    F336W    icmd62sdq_flc.fits      1.5000        4.6510         287.1289     285.9351      18.0102       0.0037          3.274     57164.0423
                  GD-153    F336W    icmd62seq_flc.fits      1.5000        4.5959         287.1269     285.9572      18.0037       0.0037          2.546     57164.0430
                  GD-153    F475W    icmd62sgq_flc.fits      0.8000        4.9183         287.1032     285.2125      17.5214       0.0041          1.840     57164.0440
                  GD-153    F475W    icmd62shq_flc.fits      0.8000        4.8669         287.0819     285.2183      17.5079       0.0040          0.602     57164.0447
                  GD-153    F475W    icmd62siq_flc.fits      0.8000        4.9145         287.0987     285.1723      17.5026       0.0040          1.574     57164.0454
                  GD-153    F625W    icmd62smq_flc.fits      1.6000        4.8736         286.8466     285.2055      18.1769       0.0039          1.560     57164.0644
                  GD-153    F625W    icmd62snq_flc.fits      1.6000        4.9139         286.8681     285.2137      18.1717       0.0039          1.812     57164.0651
                  GD-153    F625W    icmd62soq_flc.fits      1.6000        4.8935         286.8731     285.2281      18.1715       0.0039          1.255     57164.0658
                  GD-153    F775W    icmd62tkq_flc.fits      5.0000        4.9145         287.1053     287.0157      19.2664       0.0036          1.763     57164.0972
                  GD-153    F775W    icmd62tlq_flc.fits      5.0000        4.7993         287.1263     287.0228      19.2556       0.0036          1.263     57164.0979
                  GD-153    F775W    icmd62tmq_flc.fits      5.0000        4.8879         287.1084     286.9942      19.2575       0.0036          1.474     57164.0987
                  GD-153    F275W    icmd63ueq_flc.fits      2.0000        4.6525         254.8453     257.7796      18.2126       0.0035          3.233     57338.1490
                  GD-153    F275W    icmd63ufq_flc.fits      2.0000        4.5457         254.8381     257.7572      18.2073       0.0035          3.628     57338.1498
                  GD-153    F275W    icmd63ugq_flc.fits      2.0000        4.6473         254.8792     257.7985      18.2098       0.0035          2.958     57338.1505
                  GD-153    F275W    icmd63uhq_flc.fits      2.0000        4.6853         254.8868     257.7952      18.1992       0.0035          3.881     57338.1512
                  GD-153    F336W    icmd63uiq_flc.fits      1.5000        4.6125         254.8236     258.0676      18.0090       0.0037          2.669     57338.1522
                  GD-153    F336W    icmd63ujq_flc.fits      1.5000        4.6337         254.8037     258.0470      18.0118       0.0037          2.839     57338.1529
                  GD-153    F336W    icmd63ukq_flc.fits      1.5000        4.6008         254.7912     258.0763      18.0033       0.0037          2.587     57338.1537
                  GD-153    F475W    icmd63ulq_flc.fits      1.3000        4.9286         254.8440     257.7817      17.5117       0.0031          2.525     57338.1547
                  GD-153    F475W    icmd63umq_flc.fits      1.3000        4.8647         254.7973     257.7534      17.5150       0.0031          1.838     57338.1554
                  GD-153    F475W    icmd63unq_flc.fits      1.3000        4.9502         254.8051     257.7900      17.5078       0.0031          2.477     57338.1561
                  GD-153    F625W    icmd63upq_flc.fits      1.6000        4.9250         254.7507     257.7273      18.1731       0.0039          1.101     57338.1571
                  GD-153    F625W    icmd63uqq_flc.fits      1.6000        4.9322         254.7404     257.7437      18.1712       0.0039          1.970     57338.1578
                  GD-153    F625W    icmd63urq_flc.fits      1.6000        4.9047         254.7076     257.7201      18.1738       0.0039          1.643     57338.1586
                  GD-153    F775W    icmd63uvq_flc.fits      5.0000        4.9442         254.9371     259.1011      19.2481       0.0036          2.024     57338.1595
                  GD-153    F775W    icmd63uwq_flc.fits      5.0000        4.8413         254.9444     259.0985      19.2538       0.0036          0.955     57338.1603
                  GD-153    F775W    icmd63uxq_flc.fits      5.0000        4.9095         254.9513     259.1068      19.2525       0.0036          1.908     57338.1611
                  GD-153    F775W    icmd63uyq_flc.fits      5.0000        4.8570         254.9456     259.1022      19.2479       0.0036          0.998     57338.1618
                  GD-153    F275W    icmd63uzq_flc.fits      1.5000        4.6705         292.9789     292.8813      18.2000       0.0041          2.169     57338.1629
                  GD-153    F275W    icmd63v0q_flc.fits      1.5000        4.6319         292.9708     292.8380      18.2058       0.0041          2.253     57338.1636
                  GD-153    F275W    icmd63v1q_flc.fits      1.5000        4.6903         292.9767     292.8972      18.2143       0.0041          2.781     57338.1643
                  GD-153    F336W    icmd63v2q_flc.fits      1.5000        4.6239         292.9134     293.0951      18.0036       0.0037          2.387     57338.1653
                  GD-153    F336W    icmd63v3q_flc.fits      1.5000        4.6602         292.9173     293.1133      17.9981       0.0037          3.076     57338.1661
                  GD-153    F336W    icmd63v4q_flc.fits      1.5000        4.6335         292.9346     293.1244      18.0077       0.0037          2.642     57338.1668
                  GD-153    F475W    icmd63v5q_flc.fits      0.8000        4.9250         292.8852     292.7841      17.5268       0.0041          1.919     57338.1678
                  GD-153    F475W    icmd63v6q_flc.fits      0.8000        4.8558         292.9181     292.8201      17.5020       0.0040          0.814     57338.1685
                  GD-153    F475W    icmd63v7q_flc.fits      0.8000        4.8962         292.9129     292.8357      17.5023       0.0040          1.375     57338.1692
                  GD-153    F625W    icmd63v8q_flc.fits      1.6000        4.9013         292.8421     292.7986      18.1725       0.0039          1.278     57338.1702
                  GD-153    F625W    icmd63v9q_flc.fits      1.6000        4.9603         292.8631     292.8159      18.1704       0.0039          2.101     57338.1709
                  GD-153    F625W    icmd63vaq_flc.fits      1.6000        4.9020         292.8014     292.8232      18.1818       0.0039          1.712     57338.1717
                  GD-153    F775W    icmd63vbq_flc.fits      5.0000        4.9221         292.9943     294.1719      19.2532       0.0036          2.083     57338.1726
                  GD-153    F775W    icmd63vcq_flc.fits      5.0000        4.8323         292.9912     294.1733      19.2525       0.0036          1.481     57338.1734
                  GD-153    F775W    icmd63vdq_flc.fits      5.0000        4.9265         292.9993     294.1665      19.2565       0.0036          2.038     57338.1742
                 G191B2B    F275W    icmd71jhq_flc.fits      1.0000        4.6752         246.4010     257.7938      16.4948       0.0022          7.309     56992.9975
                 G191B2B    F275W    icmd71jiq_flc.fits      1.0000        4.6562         246.3563     257.6938      16.4832       0.0022          6.818     56992.9982
                 G191B2B    F275W    icmd71jjq_flc.fits      1.0000        4.6365         246.3530     257.7767      16.4907       0.0022          6.955     56992.9990
                 G191B2B    F275W    icmd71jkq_flc.fits      1.0000        4.6437         246.3649     257.7078      16.4960       0.0022          6.511     56992.9997
                 G191B2B    F336W    icmd71joq_flc.fits      1.0000        4.6685         246.2092     258.0389      16.3244       0.0020          6.468     56993.0007
                 G191B2B    F336W    icmd71jpq_flc.fits      1.0000        4.6188         246.1837     257.9820      16.3284       0.0020          5.660     56993.0014
                 G191B2B    F336W    icmd71jqq_flc.fits      1.0000        4.6618         246.2188     258.0134      16.3340       0.0020          6.326     56993.0021
                 G191B2B    F475W    icmd71jrq_flc.fits      1.0000        4.9156         246.2119     257.3298      15.9058       0.0017          5.287     56993.0031
                 G191B2B    F475W    icmd71jsq_flc.fits      1.0000        4.9424         246.1580     257.6837      15.9061       0.0017          6.449     56993.0038
                 G191B2B    F475W    icmd71jtq_flc.fits      1.0000        4.8942         246.1628     257.6524      15.9079       0.0017          5.689     56993.0045
                 G191B2B    F625W    icmd71juq_flc.fits      1.0000        4.9439         246.0865     257.2878      16.6011       0.0023          2.599     56993.0055
                 G191B2B    F625W    icmd71jvq_flc.fits      1.0000        4.8847         246.0994     257.6758      16.6003       0.0023          1.746     56993.0062
