   OBJECT-NAME              FILTER    FITS-FILE               EXPTIME      BCKGRMS           X            Y           FMAG         ERRMAG           SKY          MJD   
SDSS-J022817.16-082716.4    F775W    icmdp1ceq_flc_1p.f    380.0000        4.8156         284.0591     286.7632      25.7731       0.0099          7.298     57002.6098
SDSS-J022817.16-082716.4    F475W    icmdp1cfq_flc_1p.f     80.0000        4.9078         283.9819     284.9481      24.2530       0.0108          2.414     57002.6151
SDSS-J022817.16-082716.4    F475W    icmdp1cgq_flc_1p.f     80.0000        4.8179         283.9709     284.9496      24.1868       0.0103          2.066     57002.6167
SDSS-J081508.78+073145.7    F336W    icmdp2rmq_flc_1p.f     80.0000        4.7715         251.0449     241.1638      24.6550       0.0136          0.365     57302.9487
SDSS-J081508.78+073145.7    F336W    icmdp2roq_flc_1p.f     80.0000        4.7834         251.0531     241.1513      24.5243       0.0126          0.956     57302.9504
SDSS-J081508.78+073145.7    F275W    icmdp2rpq_flc_1p.f    150.0000        4.9490         251.1414     240.8921      24.8845       0.0104          0.953     57302.9523
SDSS-J081508.78+073145.7    F275W    icmdp2rqq_flc_1p.f    150.0000        4.9894         251.1750     240.8938      24.9061       0.0105          0.737     57302.9547
SDSS-J081508.78+073145.7    F475W    icmdp2rrq_flc_1p.f     80.0000        4.9870         251.0866     240.8481      24.1383       0.0102          3.249     57302.9574
SDSS-J081508.78+073145.7    F475W    icmdp2ruq_flc_1p.f     80.0000        5.0649         251.1106     240.8465      24.1282       0.0101          3.200     57302.9591
SDSS-J081508.78+073145.7    F625W    icmdp2rvq_flc_1p.f    220.0000        5.4557         251.0220     240.7450      24.7160       0.0079         11.872     57302.9609
SDSS-J081508.78+073145.7    F775W    icmdp2rwq_flc_1p.f    285.0000        5.2566         247.1680     238.1112      25.1250       0.0084          9.931     57302.9643
SDSS-J081508.78+073145.7    F775W    icmdp2rzq_flc_1p.f    285.0000        5.2891         251.1963     242.1774      25.8654       0.0137         10.558     57302.9683
SDSS-J081508.78+073145.7    F625W    icmdp2s0q_flc_1p.f    370.0000        6.5202         213.0909     205.2664      24.7816       0.0063         25.741     57302.9725
SDSS-J081508.78+073145.7    F475W    icmdp2s3q_flc_1p.f    110.0000        5.3898         213.2032     205.7010      24.1469       0.0087          9.359     57302.9776
SDSS-J081508.78+073145.7    F336W    icmdp2s7q_flc_1p.f    160.0000        4.8858         213.0661     206.0813      24.6754       0.0087          1.184     57303.0126
SDSS-J081508.78+073145.7    F275W    icmdp2saq_flc_1p.f    120.0000        4.9488         213.1481     205.8265      24.8723       0.0120          1.060     57303.0154
SDSS-J081508.78+073145.7    F275W    icmdp2sbq_flc_1p.f    120.0000        4.9932         213.1340     205.8433      24.8855       0.0122          1.221     57303.0175
SDSS-J081508.78+073145.7    F775W    icmdp2scq_flc_1p.f    380.0000        5.5378         213.1400     207.1446      25.8624       0.0114         13.844     57303.0198
SDSS-J081508.78+073145.7    F775W    icmdp2sfq_flc_1p.f    380.0000        5.5532         213.1700     207.1282      25.8641       0.0114         13.484     57303.0248
SDSS-J081508.78+073145.7    F625W    icmdp2shq_flc_1p.f    175.0000        5.3485         289.0738     275.9073      24.7752       0.0094          9.480     57303.0302
SDSS-J081508.78+073145.7    F625W    icmdp2skq_flc_1p.f    175.0000        5.4168         289.0857     275.9030      24.7812       0.0095         10.391     57303.0329
SDSS-J081508.78+073145.7    F336W    icmdp2slq_flc_1p.f     80.0000        4.7352         289.2174     276.1835      24.6742       0.0138          0.902     57303.0359
SDSS-J081508.78+073145.7    F336W    icmdp2soq_flc_1p.f     80.0000        4.7866         289.2152     276.1777      24.6934       0.0141          1.277     57303.0375
SDSS-J081508.78+073145.7    F275W    icmdp2spq_flc_1p.f    100.0000        4.9431         289.7408     275.9288      24.8990       0.0139          1.061     57303.0394
SDSS-J081508.78+073145.7    F275W    icmdp2sqq_flc_1p.f    100.0000        4.9655         289.7544     275.9329      24.8845       0.0137          0.542     57303.0413
SDSS-J081508.78+073145.7    F275W    icmdp2srq_flc_1p.f    100.0000        4.8782         289.7173     275.9381      24.9167       0.0139          0.737     57303.0431
SDSS-J081508.78+073145.7    F775W    icmdp2sxq_flc_1p.f    380.0000        5.6122         291.0222     273.8627      25.3504       0.0082         13.348     57303.0824
SDSS-J081508.78+073145.7    F775W    icmdp2syq_flc_1p.f    380.0000        5.5571         289.1455     277.2635      25.8506       0.0113         13.616     57303.0874
SDSS-J081508.78+073145.7    F475W    icmdp2tiq_flc_1p.f     80.0000        5.0590         289.0956     275.9307      24.1329       0.0102          3.732     57303.0927
SDSS-J081508.78+073145.7    F475W    icmdp2tjq_flc_1p.f     80.0000        5.0000         289.1279     275.9258      24.1451       0.0102          3.855     57303.0944
SDSS-J130234.43+101238.9    F336W    icmdp3epq_flc_1p.f     60.0000        4.7941         258.6624     257.9924      21.9316       0.0036          2.190     57398.8524
SDSS-J130234.43+101238.9    F336W    icmdp3erq_flc_1p.f     60.0000        4.8012         258.6763     257.9918      21.9279       0.0036          3.279     57398.8538
SDSS-J130234.43+101238.9    F336W    icmdp3esq_flc_1p.f     60.0000        4.8071         258.6704     257.9974      21.9292       0.0036          2.557     57398.8552
SDSS-J130234.43+101238.9    F275W    icmdp3etq_flc_1p.f     64.0000        4.9440         258.8159     257.7083      22.1295       0.0038          2.863     57398.8569
SDSS-J130234.43+101238.9    F275W    icmdp3euq_flc_1p.f     64.0000        5.0035         258.8380     257.7260      22.1266       0.0038          2.971     57398.8583
SDSS-J130234.43+101238.9    F275W    icmdp3exq_flc_1p.f     64.0000        4.7717         258.8496     257.7303      22.1277       0.0038          2.651     57398.8598
SDSS-J130234.43+101238.9    F275W    icmdp3eyq_flc_1p.f     64.0000        4.9745         258.8734     257.7290      22.1252       0.0038          2.845     57398.8612
SDSS-J130234.43+101238.9    F475W    icmdp3ezq_flc_1p.f     30.0000        4.7536         258.7731     257.3024      21.4196       0.0040          2.515     57398.8629
SDSS-J130234.43+101238.9    F475W    icmdp3f0q_flc_1p.f     30.0000        4.8183         258.7840     257.6855      21.4553       0.0041          2.673     57398.8640
SDSS-J130234.43+101238.9    F475W    icmdp3f2q_flc_1p.f     30.0000        4.7577         258.8048     257.2969      21.4557       0.0041          2.413     57398.8650
SDSS-J130234.43+101238.9    F625W    icmdp3f4q_flc_1p.f     50.0000        4.9290         258.2721     257.2581      22.1062       0.0043          3.020     57398.8663
SDSS-J130234.43+101238.9    F625W    icmdp3f5q_flc_1p.f     50.0000        4.8681         258.2919     257.2793      22.1020       0.0043          2.949     57398.8676
SDSS-J130234.43+101238.9    F625W    icmdp3f6q_flc_1p.f     50.0000        4.8688         258.3017     257.2809      22.1074       0.0043          3.059     57398.8689
SDSS-J130234.43+101238.9    F775W    icmdp3f7q_flc_1p.f    150.0000        4.8165         258.9116     259.0727      23.1865       0.0041          4.882     57398.8704
SDSS-J130234.43+101238.9    F775W    icmdp3f9q_flc_1p.f    150.0000        4.8389         258.9194     259.0737      23.1853       0.0041          4.583     57398.8729
SDSS-J130234.43+101238.9    F775W    icmdp3faq_flc_1p.f    150.0000        4.9400         258.9261     259.0742      23.1846       0.0041          5.726     57398.8753
SDSS-J130234.43+101238.9    F336W    icmdp3fcq_flc_1p.f     60.0000        4.8179         220.8567     222.9831      21.9306       0.0036          2.310     57398.8780
SDSS-J130234.43+101238.9    F336W    icmdp3fdq_flc_1p.f     60.0000        4.7797         220.8414     222.9817      21.9349       0.0036          3.517     57398.8794
SDSS-J130234.43+101238.9    F475W    icmdp3feq_flc_1p.f     30.0000        4.8690         220.6447     222.1819      21.4638       0.0041          2.351     57398.9125
SDSS-J130234.43+101238.9    F475W    icmdp3ffq_flc_1p.f     30.0000        4.6293         220.6715     222.2319      21.4655       0.0041          2.120     57398.9135
SDSS-J130234.43+101238.9    F475W    icmdp3fgq_flc_1p.f     30.0000        4.8127         220.6279     222.2036      21.4665       0.0041          2.362     57398.9146
SDSS-J130234.43+101238.9    F275W    icmdp3fhq_flc_1p.f     66.5000        4.9738         220.7418     222.2594      22.1298       0.0037          2.982     57398.9159
SDSS-J130234.43+101238.9    F275W    icmdp3fjq_flc_1p.f     66.5000        4.9820         220.7355     222.2246      22.1261       0.0037          2.610     57398.9174
SDSS-J130234.43+101238.9    F275W    icmdp3fkq_flc_1p.f     66.5000        4.9402         220.7271     222.2313      22.1331       0.0037          2.947     57398.9188
SDSS-J130234.43+101238.9    F275W    icmdp3flq_flc_1p.f     66.5000        5.0053         220.7385     222.2267      22.1274       0.0037          3.192     57398.9203
SDSS-J130234.43+101238.9    F625W    icmdp3foq_flc_1p.f     60.0000        4.9234         220.1420     222.1933      22.1059       0.0039          3.716     57398.9221
SDSS-J130234.43+101238.9    F625W    icmdp3fpq_flc_1p.f     60.0000        4.9677         220.1588     222.1957      22.1163       0.0039          3.610     57398.9235
SDSS-J130234.43+101238.9    F625W    icmdp3fqq_flc_1p.f     60.0000        4.9141         220.1655     222.2007      22.1136       0.0039          3.349     57398.9249
SDSS-J130234.43+101238.9    F775W    icmdp3frq_flc_1p.f    150.0000        4.8610         220.8119     224.0234      23.1819       0.0041          4.637     57398.9265
SDSS-J130234.43+101238.9    F775W    icmdp3fuq_flc_1p.f    150.0000        4.8453         220.8288     224.0251      23.1795       0.0041          4.387     57398.9289
SDSS-J130234.43+101238.9    F775W    icmdp3fvq_flc_1p.f    150.0000        4.8578         220.8486     224.0309      23.1876       0.0041          4.706     57398.9314
SDSS-J130234.43+101238.9    F775W    icmdp3fwq_flc_1p.f    147.0000        4.8351         296.8757     294.1541      23.1834       0.0041          4.721     57398.9338
SDSS-J130234.43+101238.9    F775W    icmdp3fzq_flc_1p.f    147.0000        4.8690         296.8920     294.1481      23.1937       0.0041          4.868     57398.9362
SDSS-J130234.43+101238.9    F775W    icmdp3g0q_flc_1p.f    147.0000        4.8201         296.9012     294.1506      23.1858       0.0041          4.963     57398.9386
SDSS-J130234.43+101238.9    F775W    icmdp3g3q_flc_1p.f    147.0000        4.8869         296.9082     294.1705      23.1836       0.0041          5.064     57398.9410
