           wave           flux     flux_err      norm_flux     model_flux   model_flux_err       res_flux  
  3680.00000000   307.48400000   3.24783000   335.88837794   305.61288240       0.11991214     1.87111760  
  3682.00000000   303.05700000   3.25554000   335.19891430   305.04841777       0.12956121    -1.99141777  
  3684.00000000   307.71900000   3.11014000   334.51035755   304.48325829       0.13839978     3.23574171  
  3686.00000000   309.15400000   3.09752000   333.82488855   303.91953135       0.14681678     5.23446865  
  3688.00000000   307.26000000   3.11699000   333.13883683   303.35351856       0.15634671     3.90648144  
  3690.00000000   307.76700000   3.16518000   332.45515682   302.78813598       0.16320755     4.97886402  
  3692.00000000   304.80000000   3.09179000   331.77311820   302.22262360       0.17071121     2.57737640  
  3694.00000000   305.41700000   3.05509000   331.09170205   301.65594144       0.17760036     3.76105856  
  3696.00000000   307.57600000   3.06416000   330.41111342   301.08828004       0.18490766     6.48771996  
  3698.00000000   302.29200000   3.03127000   329.72396116   300.51224208       0.18596731     1.77975792  
  3700.00000000   302.50900000   3.08091000   329.02401696   299.92160410       0.19082230     2.58739590  
  3702.00000000   295.07400000   3.03194000   328.34068475   299.34578056       0.19152203    -4.27178056  
  3704.00000000   283.92100000   2.92446000   327.66600026   298.77682038       0.19574526   -14.85582038  
  3706.00000000   288.07900000   2.94904000   326.99316045   298.20792281       0.20263566   -10.12892281  
  3708.00000000   300.71800000   2.98058000   326.32111854   297.63801530       0.20914975     3.07998470  
  3710.00000000   299.38800000   2.96741000   325.64903770   297.06621543       0.21452138     2.32178457  
  3712.00000000   294.19200000   2.97623000   324.97893579   296.49449704       0.21926683    -2.30249704  
  3714.00000000   296.60900000   3.12848000   324.31136511   295.92337215       0.22428917     0.68562785  
  3716.00000000   297.72100000   3.15133000   323.64482284   295.35129532       0.23054017     2.36970468  
  3718.00000000   296.50400000   2.96754000   322.97937124   294.77828701       0.23465805     1.72571299  
  3720.00000000   293.72900000   2.89404000   322.31798469   294.20728385       0.23636931    -0.47828385  
  3722.00000000   292.74200000   2.89732000   321.65851404   293.63610199       0.24054498    -0.89410199  
  3724.00000000   294.22300000   2.89542000   320.99971888   293.06346593       0.24049539     1.15953407  
  3726.00000000   297.10600000   2.89226000   320.34260484   292.49034504       0.24667125     4.61565496  
  3728.00000000   295.80300000   2.91335000   319.68979516   291.91932953       0.24952391     3.88367047  
  3730.00000000   292.53600000   2.93247000   319.03889947   291.34800522       0.25315878     1.18799478  
  3732.00000000   290.32800000   3.01647000   318.39103215   290.77747084       0.25809245    -0.44947084  
  3734.00000000   289.65300000   2.92412000   317.74613552   290.20765625       0.26158870    -0.55465625  
  3736.00000000   292.27500000   2.82648000   317.10056119   289.63490016       0.26700498     2.64009984  
  3738.00000000   292.72300000   2.84110000   316.45771006   289.06259060       0.26955940     3.66040940  
  3740.00000000   287.21700000   2.80101000   315.81302700   288.48616520       0.27440098    -1.26916520  
  3742.00000000   281.60400000   2.75702000   315.16148038   287.90059152       0.26689647    -6.29659152  
  3744.00000000   285.62500000   2.84062000   314.52170981   287.32450503       0.26915041    -1.69950503  
  3746.00000000   286.12200000   2.84551000   313.89092063   286.75509486       0.27014500    -0.63309486  
  3748.00000000   285.70400000   2.77594000   313.26554376   286.18876994       0.26865114    -0.48476994  
  3750.00000000   294.50700000   2.80206000   312.64651339   285.62644057       0.26817841     8.88055943  
  3752.00000000   289.26600000   2.77266000   312.02766544   285.06192137       0.26646783     4.20407863  
  3754.00000000   287.26400000   2.75801000   311.41190172   284.49810924       0.26346146     2.76589076  
  3756.00000000   289.20600000   2.76177000   310.79994288   283.93573195       0.25744865     5.27026805  
  3758.00000000   283.02400000   2.72847000   310.19076506   283.37378154       0.25651182    -0.34978154  
  3760.00000000   281.05500000   2.70906000   309.58330721   282.81122296       0.25673373    -1.75622296  
  3762.00000000   285.31900000   2.80035000   308.97637446   282.24688818       0.25216917     3.07211182  
  3764.00000000   286.25800000   2.76722000   308.37212034   281.68295552       0.24742435     4.57504448  
  3766.00000000   282.81500000   2.69568000   307.77006161   281.11897284       0.23997370     1.69602716  
  3768.00000000   281.77400000   2.69248000   307.17387923   280.55866207       0.23289872     1.21533793  
  3770.00000000   279.79400000   2.78649000   306.58743223   280.00592873       0.22871752    -0.21192873  
  3772.00000000   279.81500000   2.70061000   306.00706748   279.45716905       0.21910474     0.35783095  
